Description: This is a version of the input file 'infimm1.txt'`used with the
             TB`IBM.`It specifies the probabilities of various disease states
             for migrants upon entry to the UK.`This version is ARImed,`
             and was constructed using the ARI`method for 'infimm',`using
             mid-value ARIs`for ONUK,`UK,`and SSA-born.
             for UK-born.
Label a:     Age in years
Label s:`    Sex, 0=male, 1=female
Label r:`    Region of birth, 0=ONUK-born, 1=UK-born, 2=SSA-born
Label y:`    Array index for year (0=1981)
Label q:`    Disease state, cumlative`probabilities where 0=Always 0,
             1=Uninfected, 2=Immune, 3=Recent Infection, 4=Latent Infection,
             5=Reinfection, 6=Primary Disease, 7=Reactivation Disease,
             8=Reinfection Disease

|a   |s |r |y  |q0 |q1          |q2          |q3          |q4          |q5          |q6          |q7          |q8
| 59 |0 |1 | 7 | 0 |0.383698039 |0.383698039 |0.400096928 |0.975171549 |0.999923762 |0.999957189 |0.999969862 | 1
| 60 |0 |1 | 7 | 0 |0.366994066 |0.366994066 |0.382678966 |0.974429646 |0.999923762 |0.999955811 |0.999968884 | 1
| 61 |0 |1 | 7 | 0 |0.350369052 |0.350369052 |0.365343344 |0.973691254 |0.999923762 |0.999954433 |0.999967905 | 1
| 62 |0 |1 | 7 | 0 |0.333853187 |0.333853187 |0.348121543 |0.972957715 |0.999923762 |0.999953058 |0.999966928 | 1
| 63 |0 |1 | 7 | 0 |0.317477347 |0.317477347 |0.331045759 |0.9722304   |0.999923762 |0.999951687 |0.999965954 | 1
| 64 |0 |1 | 7 | 0 |0.301272943 |0.301272943 |0.314148745 |0.971510704 |0.999923762 |0.999950325 |0.999964987 | 1
| 65 |0 |1 | 7 | 0 |0.285271744 |0.285271744 |0.297463627 |0.970800037 |0.999923762 |0.999948973 |0.999964026 | 1
| 66 |0 |1 | 7 | 0 |0.269505687 |0.269505687 |0.28102371  |0.970099818 |0.999923762 |0.999947635 |0.999963076 | 1
| 67 |0 |1 | 7 | 0 |0.254006678 |0.254006678 |0.264862259 |0.969411464 |0.999923762 |0.999946314 |0.999962137 | 1
| 68 |0 |1 | 7 | 0 |0.238806362 |0.238806362 |0.249012273 |0.968736379 |0.999923762 |0.999945012 |0.999961213 | 1
| 69 |0 |1 | 7 | 0 |0.223935894 |0.223935894 |0.233506239 |0.968075948 |0.999923762 |0.999943733 |0.999960304 | 1
| 70 |0 |1 | 7 | 0 |0.209425691 |0.209425691 |0.218375873 |0.967431522 |0.999923762 |0.999942479 |0.999959413 | 1
| 71 |0 |1 | 7 | 0 |0.195305176 |0.195305176 |0.203651856 |0.966804405 |0.999923762 |0.999941253 |0.999958543 | 1
| 72 |0 |1 | 7 | 0 |0.181602517 |0.181602517 |0.189363559 |0.96619585  |0.999923762 |0.99994006  |0.999957695 | 1
| 73 |0 |1 | 7 | 0 |0.168344357 |0.168344357 |0.175538763 |0.965607039 |0.999923762 |0.9999389   |0.999956871 | 1
| 74 |0 |1 | 7 | 0 |0.155555553 |0.155555553 |0.162203387 |0.965039076 |0.999923762 |0.999937776 |0.999956073 | 1
| 75 |0 |1 | 7 | 0 |0.143258909 |0.143258909 |0.149381209 |0.964492973 |0.999923762 |0.999936692 |0.999955303 | 1
| 76 |0 |1 | 7 | 0 |0.131474926 |0.131474926 |0.137093605 |0.96396964  |0.999923762 |0.99993565  |0.999954563 | 1
| 77 |0 |1 | 7 | 0 |0.120221559 |0.120221559 |0.125359299 |0.963469875 |0.999923762 |0.999934651 |0.999953853 | 1
| 78 |0 |1 | 7 | 0 |0.109513995 |0.109513995 |0.114194125 |0.962994351 |0.999923762 |0.999933697 |0.999953175 | 1
| 79 |0 |1 | 7 | 0 |0.099364456 |0.099364456 |0.103610827 |0.962543611 |0.999923762 |0.99993279  |0.999952531 | 1
| 80 |0 |1 | 7 | 0 |0.089782023 |0.089782023 |0.093618874 |0.962118058 |0.999923762 |0.999931931 |0.999951921 | 1
| 81 |0 |1 | 7 | 0 |0.080772501 |0.080772501 |0.084224318 |0.96171795  |0.999923762 |0.999931122 |0.999951346 | 1
| 82 |0 |1 | 7 | 0 |0.072338315 |0.072338315 |0.075429688 |0.961343393 |0.999923762 |0.999930362 |0.999950806 | 1
| 83 |0 |1 | 7 | 0 |0.064478454 |0.064478454 |0.06723393  |0.960994343 |0.999923762 |0.999929652 |0.999950302 | 1
| 84 |0 |1 | 7 | 0 |0.057188456 |0.057188456 |0.059632389 |0.960670601 |0.999923762 |0.999928992 |0.999949833 | 1
| 85 |0 |1 | 7 | 0 |0.050460438 |0.050460438 |0.052616846 |0.960371817 |0.999923762 |0.999928381 |0.999949399 | 1
| 86 |0 |1 | 7 | 0 |0.044283188 |0.044283188 |0.04617561  |0.960097493 |0.999923762 |0.999927819 |0.999949001 | 1
| 87 |0 |1 | 7 | 0 |0.038642294 |0.038642294 |0.040293652 |0.959846988 |0.999923762 |0.999927306 |0.999948636 | 1
| 88 |0 |1 | 7 | 0 |0.0335693   |0.0335693   |0.035003864 |0.959621704 |0.999923762 |0.999926843 |0.999948307 | 1
| 89 |0 |1 | 7 | 0 |0.029072388 |0.029072388 |0.030314777 |0.959422003 |0.999923762 |0.999926432 |0.999948015 | 1
| 90 |0 |1 | 7 | 0 |0.02509843  |0.02509843  |0.026170993 |0.959245526 |0.999923762 |0.999926069 |0.999947757 | 1
| 91 |0 |1 | 7 | 0 |0.021597692 |0.021597692 |0.022520653 |0.959090064 |0.999923762 |0.999925748 |0.999947529 | 1
| 92 |0 |1 | 7 | 0 |0.018523784 |0.018523784 |0.019315383 |0.958953557 |0.999923762 |0.999925466 |0.999947329 | 1
| 93 |0 |1 | 7 | 0 |0.015833591 |0.015833591 |0.016510226 |0.958834091 |0.999923762 |0.999925219 |0.999947154 | 1
| 94 |0 |1 | 7 | 0 |0.013487184 |0.013487184 |0.014063547 |0.958729891 |0.999923762 |0.999925004 |0.999947001 | 1
| 95 |0 |1 | 7 | 0 |0.011447723 |0.011447723 |0.011936931 |0.958639323 |0.999923762 |0.999924817 |0.999946867 | 1
| 96 |0 |1 | 7 | 0 |0.009681347 |0.009681347 |0.01009507  |0.958560881 |0.999923762 |0.999924654 |0.999946752 | 1
| 97 |0 |1 | 7 | 0 |0.008157049 |0.008157049 |0.008505633 |0.95849319  |0.999923762 |0.999924514 |0.999946652 | 1
| 98 |0 |1 | 7 | 0 |0.00684655  |0.00684655  |0.00713913  |0.958434994 |0.999923762 |0.999924393 |0.999946567 | 1
| 99 |0 |1 | 7 | 0 |0.005724155 |0.005724155 |0.005968772 |0.95838515  |0.999923762 |0.99992429  |0.999946493 | 1
|100 |0 |1 | 7 | 0 |0.00476662  |0.00476662  |0.004970317 |0.958342628 |0.999923762 |0.999924202 |0.999946431 | 1
|101 |0 |1 | 7 | 0 |0.003952997 |0.003952997 |0.004121925 |0.958306497 |0.999923762 |0.999924127 |0.999946378 | 1
|102 |0 |1 | 7 | 0 |0.00326449  |0.00326449  |0.003403994 |0.958275922 |0.999923762 |0.999924063 |0.999946332 | 1
|103 |0 |1 | 7 | 0 |0.002684304 |0.002684304 |0.002799015 |0.958250157 |0.999923762 |0.99992401  |0.999946294 | 1
|104 |0 |1 | 7 | 0 |0.002197502 |0.002197502 |0.00229141  |0.958228539 |0.999923762 |0.999923965 |0.999946263 | 1
|105 |0 |1 | 7 | 0 |0.001790854 |0.001790854 |0.001867384 |0.958210481 |0.999923762 |0.999923928 |0.999946236 | 1
|106 |0 |1 | 7 | 0 |0.001452696 |0.001452696 |0.001514776 |0.958195464 |0.999923762 |0.999923896 |0.999946214 | 1
|107 |0 |1 | 7 | 0 |0.001172797 |0.001172797 |0.001222915 |0.958183034 |0.999923762 |0.999923871 |0.999946196 | 1
|108 |0 |1 | 7 | 0 |0.000942218 |0.000942218 |0.000982483 |0.958172795 |0.999923762 |0.999923849 |0.99994618  | 1
|109 |0 |1 | 7 | 0 |0.000755    |0.000755    |0.000787264 |0.958164481 |0.999923762 |0.999923832 |0.999946168 | 1
|110 |0 |1 | 7 | 0 |0.000604982 |0.000604982 |0.000630836 |0.958157819 |0.999923762 |0.999923818 |0.999946158 | 1
|111 |0 |1 | 7 | 0 |0.000484773 |0.000484773 |0.000505489 |0.95815248  |0.999923762 |0.999923807 |0.99994615  | 1
|112 |0 |1 | 7 | 0 |0.000388449 |0.000388449 |0.000405049 |0.958148203 |0.999923762 |0.999923798 |0.999946144 | 1
|113 |0 |1 | 7 | 0 |0.000311265 |0.000311265 |0.000324566 |0.958144775 |0.999923762 |0.999923791 |0.999946139 | 1
|114 |0 |1 | 7 | 0 |0.000249417 |0.000249417 |0.000260075 |0.958142029 |0.999923762 |0.999923785 |0.999946135 | 1
|115 |0 |1 | 7 | 0 |0.000199858 |0.000199858 |0.000208398 |0.958139828 |0.999923762 |0.999923781 |0.999946132 | 1
|116 |0 |1 | 7 | 0 |0.000160146 |0.000160146 |0.00016699  |0.958138065 |0.999923762 |0.999923777 |0.999946129 | 1
|117 |0 |1 | 7 | 0 |0.000128325 |0.000128325 |0.000133809 |0.958136651 |0.999923762 |0.999923774 |0.999946127 | 1
|118 |0 |1 | 7 | 0 |0.000102827 |0.000102827 |0.000107221 |0.958135519 |0.999923762 |0.999923772 |0.999946125 | 1
|119 |0 |1 | 7 | 0 |8.23955E-05 |8.23955E-05 |8.59166E-05 |0.958134612 |0.999923762 |0.99992377  |0.999946124 | 1
|120 |0 |1 | 7 | 0 |6.60236E-05 |6.60236E-05 |6.88451E-05 |0.958133885 |0.999923762 |0.999923769 |0.999946123 | 1
|  0 |1 |1 | 7 | 0 |0.995819709 |0.995819709 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  1 |1 |1 | 7 | 0 |0.987502795 |0.987502795 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  2 |1 |1 | 7 | 0 |0.979255343 |0.979255343 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  3 |1 |1 | 7 | 0 |0.971076772 |0.971076772 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  4 |1 |1 | 7 | 0 |0.962966507 |0.962966507 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  5 |1 |1 | 7 | 0 |0.954923978 |0.954923978 |0.99574354  |0.999901961 |0.999923762 |0.999999931 |0.999999931 | 1
|  6 |1 |1 | 7 | 0 |0.946948618 |0.946948618 |0.987426904 |0.99981501  |0.999923762 |0.999999653 |0.999999653 | 1
|  7 |1 |1 | 7 | 0 |0.939039867 |0.939039867 |0.97917995  |0.999659109 |0.999923762 |0.999999155 |0.999999155 | 1
|  8 |1 |1 | 7 | 0 |0.931197169 |0.931197169 |0.971002093 |0.999434831 |0.999923762 |0.999998441 |0.999998441 | 1
|  9 |1 |1 | 7 | 0 |0.923419971 |0.923419971 |0.962892749 |0.99914274  |0.999923762 |0.99999752  |0.99999752  | 1
| 10 |1 |1 | 7 | 0 |0.915707728 |0.915707728 |0.954849452 |0.998803302 |0.999923762 |0.999998288 |0.999998366 | 1
| 11 |1 |1 | 7 | 0 |0.908059896 |0.908059896 |0.946872558 |0.998461545 |0.999923762 |0.999999822 |0.999999998 | 1
| 12 |1 |1 | 7 | 0 |0.900475937 |0.900475937 |0.938963835 |0.998124261 |0.999923762 |0.999999795 |0.999999997 | 1
| 13 |1 |1 | 7 | 0 |0.892955318 |0.892955318 |0.931121165 |0.997789795 |0.999923762 |0.999999766 |0.999999997 | 1
| 14 |1 |1 | 7 | 0 |0.88549751  |0.88549751  |0.923343996 |0.997458121 |0.999923762 |0.999999738 |0.999999996 | 1
| 15 |1 |1 | 7 | 0 |0.878101988 |0.878101988 |0.915631781 |0.997129218 |0.999923762 |0.99999971  |0.999999996 | 1
| 16 |1 |1 | 7 | 0 |0.870768232 |0.870768232 |0.907983977 |0.996803062 |0.999923762 |0.999999681 |0.999999995 | 1
| 17 |1 |1 | 7 | 0 |0.863495727 |0.863495727 |0.900400047 |0.99647963  |0.999923762 |0.999999652 |0.999999995 | 1
| 18 |1 |1 | 7 | 0 |0.85628396  |0.85628396  |0.892879457 |0.996158899 |0.999923762 |0.999999623 |0.999999994 | 1
| 19 |1 |1 | 7 | 0 |0.849132425 |0.849132425 |0.885421679 |0.995840847 |0.999923762 |0.999999593 |0.999999994 | 1
| 20 |1 |1 | 7 | 0 |0.842040618 |0.842040618 |0.878026186 |0.995525451 |0.999923762 |0.999999564 |0.999999993 | 1
| 21 |1 |1 | 7 | 0 |0.83500804  |0.83500804  |0.870692461 |0.995212689 |0.999923762 |0.999999534 |0.999999993 | 1
| 22 |1 |1 | 7 | 0 |0.828034198 |0.828034198 |0.863419985 |0.994902539 |0.999923762 |0.999999504 |0.999999992 | 1
| 23 |1 |1 | 7 | 0 |0.8211186   |0.8211186   |0.856208249 |0.99459498  |0.999923762 |0.999999474 |0.999999992 | 1
| 24 |1 |1 | 7 | 0 |0.81426076  |0.81426076  |0.849056744 |0.994289989 |0.999923762 |0.999999443 |0.999999991 | 1
| 25 |1 |1 | 7 | 0 |0.807460195 |0.807460195 |0.841964968 |0.993987546 |0.999923762 |0.999999412 |0.999999991 | 1
| 26 |1 |1 | 7 | 0 |0.800716427 |0.800716427 |0.834932422 |0.993687628 |0.999923762 |0.999999381 |0.99999999  | 1
| 27 |1 |1 | 7 | 0 |0.794028982 |0.794028982 |0.827958611 |0.993390216 |0.999923762 |0.99999935  |0.999999989 | 1
| 28 |1 |1 | 7 | 0 |0.78739739  |0.78739739  |0.821043044 |0.993095287 |0.999923762 |0.999999318 |0.999999989 | 1
| 29 |1 |1 | 7 | 0 |0.780821183 |0.780821183 |0.814185235 |0.992802822 |0.999923762 |0.999999287 |0.999999988 | 1
| 30 |1 |1 | 7 | 0 |0.7742999   |0.7742999   |0.807384702 |0.992512799 |0.999923762 |0.999999255 |0.999999988 | 1
| 31 |1 |1 | 7 | 0 |0.767833081 |0.767833081 |0.800640967 |0.992225199 |0.999923762 |0.999999223 |0.999999987 | 1
| 32 |1 |1 | 7 | 0 |0.761420273 |0.761420273 |0.793953555 |0.99194     |0.999923762 |0.99999919  |0.999999987 | 1
| 33 |1 |1 | 7 | 0 |0.755061022 |0.755061022 |0.787321995 |0.991657183 |0.999923762 |0.999999157 |0.999999986 | 1
| 34 |1 |1 | 7 | 0 |0.748284649 |0.748284649 |0.780255451 |0.991355816 |0.999923762 |0.999999122 |0.999999985 | 1
| 35 |1 |1 | 7 | 0 |0.740565773 |0.740565773 |0.772206046 |0.991012532 |0.999923762 |0.999999081 |0.999999985 | 1
| 36 |1 |1 | 7 | 0 |0.731785227 |0.731785227 |0.763049511 |0.990622033 |0.999923762 |0.999999033 |0.999999984 | 1
| 37 |1 |1 | 7 | 0 |0.721812576 |0.721812576 |0.752649825 |0.990178517 |0.999923762 |0.999998978 |0.999999983 | 1
| 38 |1 |1 | 7 | 0 |0.710506322 |0.710506322 |0.740859432 |0.989675691 |0.999923762 |0.999998913 |0.999999982 | 1
| 39 |1 |1 | 7 | 0 |0.697714642 |0.697714642 |0.727520009 |0.989106803 |0.999923762 |0.999998837 |0.99999998  | 1
| 40 |1 |1 | 7 | 0 |0.684004976 |0.684004976 |0.713223295 |0.98849709  |0.999923762 |0.999998753 |0.999999979 | 1
| 41 |1 |1 | 7 | 0 |0.670019308 |0.670019308 |0.698638763 |0.987875102 |0.999923762 |0.999998664 |0.999999977 | 1
| 42 |1 |1 | 7 | 0 |0.655763687 |0.655763687 |0.683772723 |0.987241108 |0.999923762 |0.99999857  |0.999999976 | 1
| 43 |1 |1 | 7 | 0 |0.641245213 |0.641245213 |0.668632579 |0.986595425 |0.999923762 |0.999998469 |0.999999974 | 1
| 44 |1 |1 | 7 | 0 |0.626472086 |0.626472086 |0.653226882 |0.985938416 |0.999923762 |0.999998363 |0.999999972 | 1
| 45 |1 |1 | 7 | 0 |0.611453651 |0.611453651 |0.637565379 |0.985270498 |0.999923762 |0.99999825  |0.99999997  | 1
| 46 |1 |1 | 7 | 0 |0.596200449 |0.596200449 |0.621659061 |0.984592139 |0.999923762 |0.999998129 |0.999999968 | 1
| 47 |1 |1 | 7 | 0 |0.580724252 |0.580724252 |0.605520206 |0.983903863 |0.999923762 |0.999998001 |0.999999965 | 1
| 48 |1 |1 | 7 | 0 |0.565038105 |0.565038105 |0.589162418 |0.98320625  |0.999923762 |0.999997864 |0.999999963 | 1
| 49 |1 |1 | 7 | 0 |0.549156356 |0.549156356 |0.572600661 |0.982499938 |0.999923762 |0.999997718 |0.99999996  | 1
| 50 |1 |1 | 7 | 0 |0.533094683 |0.533094683 |0.555851283 |0.981785624 |0.999923762 |0.999997563 |0.999999958 | 1
| 51 |1 |1 | 7 | 0 |0.516870113 |0.516870113 |0.538932043 |0.981064066 |0.999923762 |0.999997396 |0.999999955 | 1
| 52 |1 |1 | 7 | 0 |0.500501034 |0.500501034 |0.521862117 |0.980336081 |0.999923762 |0.999997218 |0.999999951 | 1
| 53 |1 |1 | 7 | 0 |0.484007198 |0.484007198 |0.504662104 |0.979602548 |0.999923762 |0.999997028 |0.999999948 | 1
| 54 |1 |1 | 7 | 0 |0.467409714 |0.467409714 |0.487354018 |0.978864406 |0.999923762 |0.999996824 |0.999999944 | 1
| 55 |1 |1 | 7 | 0 |0.45073103  |0.45073103  |0.469961269 |0.978122653 |0.999923762 |0.999996605 |0.99999994  | 1
| 56 |1 |1 | 7 | 0 |0.433994901 |0.433994901 |0.452508631 |0.977378345 |0.999923762 |0.99999637  |0.999999936 | 1
| 57 |1 |1 | 7 | 0 |0.417226349 |0.417226349 |0.435022199 |0.976632596 |0.999923762 |0.999996117 |0.999999932 | 1
| 58 |1 |1 | 7 | 0 |0.400451606 |0.400451606 |0.41752933  |0.975886572 |0.999923762 |0.999995845 |0.999999927 | 1
| 59 |1 |1 | 7 | 0 |0.383698039 |0.383698039 |0.400058565 |0.97514149  |0.999923762 |0.999995551 |0.999999922 | 1
| 60 |1 |1 | 7 | 0 |0.366994066 |0.366994066 |0.382639542 |0.974398614 |0.999923762 |0.999995235 |0.999999916 | 1
| 61 |1 |1 | 7 | 0 |0.350369052 |0.350369052 |0.365302884 |0.973659249 |0.999923762 |0.999994893 |0.99999991  | 1
| 62 |1 |1 | 7 | 0 |0.333853187 |0.333853187 |0.348080077 |0.97292474  |0.999923762 |0.999994524 |0.999999903 | 1
| 63 |1 |1 | 7 | 0 |0.317477347 |0.317477347 |0.331003323 |0.972196459 |0.999923762 |0.999994124 |0.999999896 | 1
| 64 |1 |1 | 7 | 0 |0.301272943 |0.301272943 |0.31410538  |0.971475802 |0.999923762 |0.999993691 |0.999999888 | 1
| 65 |1 |1 | 7 | 0 |0.285271744 |0.285271744 |0.29741938  |0.970764184 |0.999923762 |0.99999322  |0.99999988  | 1
| 66 |1 |1 | 7 | 0 |0.269505687 |0.269505687 |0.280978635 |0.970063023 |0.999923762 |0.99999271  |0.999999871 | 1
| 67 |1 |1 | 7 | 0 |0.254006678 |0.254006678 |0.264816417 |0.96937374  |0.999923762 |0.999992155 |0.999999861 | 1
| 68 |1 |1 | 7 | 0 |0.238806362 |0.238806362 |0.248965734 |0.968697742 |0.999923762 |0.999991551 |0.99999985  | 1
| 69 |1 |1 | 7 | 0 |0.223935894 |0.223935894 |0.233459078 |0.968036414 |0.999923762 |0.999990893 |0.999999838 | 1
| 70 |1 |1 | 7 | 0 |0.209425691 |0.209425691 |0.218328176 |0.967391109 |0.999923762 |0.999990176 |0.999999825 | 1
| 71 |1 |1 | 7 | 0 |0.195305176 |0.195305176 |0.203603717 |0.966763137 |0.999923762 |0.999989393 |0.999999811 | 1
| 72 |1 |1 | 7 | 0 |0.181602517 |0.181602517 |0.189315079 |0.966153749 |0.999923762 |0.999988539 |0.999999796 | 1
| 73 |1 |1 | 7 | 0 |0.168344357 |0.168344357 |0.175490056 |0.965564131 |0.999923762 |0.999987607 |0.999999779 | 1
| 74 |1 |1 | 7 | 0 |0.155555553 |0.155555553 |0.162154575 |0.964995388 |0.999923762 |0.999986588 |0.999999761 | 1
| 75 |1 |1 | 7 | 0 |0.143258909 |0.143258909 |0.149332425 |0.964448535 |0.999923762 |0.999985476 |0.999999741 | 1
| 76 |1 |1 | 7 | 0 |0.131474926 |0.131474926 |0.137044994 |0.963924483 |0.999923762 |0.999984261 |0.99999972  | 1
| 77 |1 |1 | 7 | 0 |0.120221559 |0.120221559 |0.125311014 |0.963424032 |0.999923762 |0.999982936 |0.999999696 | 1
| 78 |1 |1 | 7 | 0 |0.109513995 |0.109513995 |0.114146331 |0.962947856 |0.999923762 |0.999981491 |0.99999967  | 1
| 79 |1 |1 | 7 | 0 |0.099364456 |0.099364456 |0.103563698 |0.9624965   |0.999923762 |0.999979919 |0.999999642 | 1
| 80 |1 |1 | 7 | 0 |0.089782023 |0.089782023 |0.093572594 |0.962070368 |0.999923762 |0.999978211 |0.999999611 | 1
| 81 |1 |1 | 7 | 0 |0.080772501 |0.080772501 |0.084179079 |0.961669717 |0.999923762 |0.999976361 |0.999999578 | 1
| 82 |1 |1 | 7 | 0 |0.072338315 |0.072338315 |0.075385687 |0.961294657 |0.999923762 |0.999974363 |0.999999543 | 1
| 83 |1 |1 | 7 | 0 |0.064478454 |0.064478454 |0.067191367 |0.960945141 |0.999923762 |0.999972215 |0.999999504 | 1
| 84 |1 |1 | 7 | 0 |0.057188456 |0.057188456 |0.059591465 |0.960620971 |0.999923762 |0.999969916 |0.999999463 | 1
| 85 |1 |1 | 7 | 0 |0.050460438 |0.050460438 |0.052577758 |0.960321797 |0.999923762 |0.99996747  |0.999999419 | 1
| 86 |1 |1 | 7 | 0 |0.044283188 |0.044283188 |0.046138544 |0.96004712  |0.999923762 |0.999964886 |0.999999373 | 1
| 87 |1 |1 | 7 | 0 |0.038642294 |0.038642294 |0.04025878  |0.959796299 |0.999923762 |0.999962178 |0.999999325 | 1
| 88 |1 |1 | 7 | 0 |0.0335693   |0.0335693   |0.034971312 |0.959570736 |0.999923762 |0.999959395 |0.999999275 | 1
| 89 |1 |1 | 7 | 0 |0.029072388 |0.029072388 |0.030284617 |0.959370793 |0.999923762 |0.999956593 |0.999999225 | 1
| 90 |1 |1 | 7 | 0 |0.02509843  |0.02509843  |0.026143261 |0.959194108 |0.999923762 |0.999953801 |0.999999175 | 1
| 91 |1 |1 | 7 | 0 |0.021597692 |0.021597692 |0.022495352 |0.959038468 |0.999923762 |0.999951049 |0.999999126 | 1
| 92 |1 |1 | 7 | 0 |0.018523784 |0.018523784 |0.019292482 |0.958901809 |0.999923762 |0.999948367 |0.999999078 | 1
| 93 |1 |1 | 7 | 0 |0.015833591 |0.015833591 |0.016489662 |0.958782213 |0.999923762 |0.999945784 |0.999999031 | 1
| 94 |1 |1 | 7 | 0 |0.013487184 |0.013487184 |0.014045227 |0.958677904 |0.999923762 |0.999943324 |0.999998987 | 1
| 95 |1 |1 | 7 | 0 |0.011447723 |0.011447723 |0.01192074  |0.958587244 |0.999923762 |0.999941008 |0.999998946 | 1
| 96 |1 |1 | 7 | 0 |0.009681347 |0.009681347 |0.010080872 |0.958508726 |0.999923762 |0.999938852 |0.999998907 | 1
| 97 |1 |1 | 7 | 0 |0.008157049 |0.008157049 |0.008493279 |0.958440971 |0.999923762 |0.999936868 |0.999998872 | 1
| 98 |1 |1 | 7 | 0 |0.00684655  |0.00684655  |0.007128461 |0.958382721 |0.999923762 |0.999935062 |0.99999884  | 1
| 99 |1 |1 | 7 | 0 |0.005724155 |0.005724155 |0.005959626 |0.958332833 |0.999923762 |0.999933435 |0.99999881  | 1
|100 |1 |1 | 7 | 0 |0.00476662  |0.00476662  |0.004962534 |0.958290275 |0.999923762 |0.999931985 |0.999998785 | 1
|101 |1 |1 | 7 | 0 |0.003952997 |0.003952997 |0.004115347 |0.958254113 |0.999923762 |0.999930704 |0.999998762 | 1
|102 |1 |1 | 7 | 0 |0.00326449  |0.00326449  |0.003398474 |0.958223513 |0.999923762 |0.999929584 |0.999998742 | 1
|103 |1 |1 | 7 | 0 |0.002684304 |0.002684304 |0.002794413 |0.958197727 |0.999923762 |0.999928612 |0.999998724 | 1
|104 |1 |1 | 7 | 0 |0.002197502 |0.002197502 |0.002287598 |0.958176093 |0.999923762 |0.999927777 |0.999998709 | 1
|105 |1 |1 | 7 | 0 |0.001790854 |0.001790854 |0.001864246 |0.95815802  |0.999923762 |0.999927065 |0.999998697 | 1
|106 |1 |1 | 7 | 0 |0.001452696 |0.001452696 |0.001512209 |0.958142992 |0.999923762 |0.999926463 |0.999998686 | 1
|107 |1 |1 | 7 | 0 |0.001172797 |0.001172797 |0.001220829 |0.958130553 |0.999923762 |0.999925957 |0.999998677 | 1
|108 |1 |1 | 7 | 0 |0.000942218 |0.000942218 |0.000980797 |0.958120306 |0.999923762 |0.999925535 |0.999998669 | 1
|109 |1 |1 | 7 | 0 |0.000755    |0.000755    |0.000785907 |0.958111986 |0.999923762 |0.999925189 |0.999998663 | 1
|110 |1 |1 | 7 | 0 |0.000604982 |0.000604982 |0.000629744 |0.958105319 |0.999923762 |0.99992491  |0.999998658 | 1
|111 |1 |1 | 7 | 0 |0.000484773 |0.000484773 |0.000504612 |0.958099977 |0.999923762 |0.999924684 |0.999998654 | 1
|112 |1 |1 | 7 | 0 |0.000388449 |0.000388449 |0.000404344 |0.958095696 |0.999923762 |0.999924503 |0.999998651 | 1
|113 |1 |1 | 7 | 0 |0.000311265 |0.000311265 |0.000324    |0.958092266 |0.999923762 |0.999924357 |0.999998648 | 1
|114 |1 |1 | 7 | 0 |0.000249417 |0.000249417 |0.000259621 |0.958089518 |0.999923762 |0.99992424  |0.999998646 | 1
|115 |1 |1 | 7 | 0 |0.000199858 |0.000199858 |0.000208034 |0.958087316 |0.999923762 |0.999924145 |0.999998644 | 1
|116 |1 |1 | 7 | 0 |0.000160146 |0.000160146 |0.000166698 |0.958085551 |0.999923762 |0.999924069 |0.999998643 | 1
|117 |1 |1 | 7 | 0 |0.000128325 |0.000128325 |0.000133575 |0.958084137 |0.999923762 |0.999924009 |0.999998642 | 1
|118 |1 |1 | 7 | 0 |0.000102827 |0.000102827 |0.000107034 |0.958083004 |0.999923762 |0.99992396  |0.999998641 | 1
|119 |1 |1 | 7 | 0 |8.23955E-05 |8.23955E-05 |8.5766E-05  |0.958082096 |0.999923762 |0.999923921 |0.99999864  | 1
|120 |1 |1 | 7 | 0 |6.60236E-05 |6.60236E-05 |6.87243E-05 |0.958081368 |0.999923762 |0.999923889 |0.99999864  | 1
|  0 |0 |1 | 8 | 0 |0.995819709 |0.995819709 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  1 |0 |1 | 8 | 0 |0.987502795 |0.987502795 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  2 |0 |1 | 8 | 0 |0.979255343 |0.979255343 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  3 |0 |1 | 8 | 0 |0.971076772 |0.971076772 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  4 |0 |1 | 8 | 0 |0.962966507 |0.962966507 |0.999923762 |0.999923762 |0.999923762 |1.          |1.          | 1
|  5 |0 |1 | 8 | 0 |0.954923978 |0.954923978 |0.995743548 |0.999901951 |0.999923762 |0.999999923 |0.999999941 | 1
|  6 |0 |1 | 8 | 0 |0.946948618 |0.946948618 |0.987426917 |0.999814888 |0.999923762 |0.999999641 |0.999999776 | 1
|  7 |0 |1 | 8 | 0 |0.939039867 |0.939039867 |0.979179853 |0.999658705 |0.999923762 |0.999999253 |0.99999956  | 1
|  8 |0 |1 | 8 | 0 |0.931197169 |0.931197169 |0.971001723 |0.999433961 |0.999923762 |0.999998811 |0.999999312 | 1
|  9 |0 |1 | 8 | 0 |0.923419971 |0.923419971 |0.962891935 |0.999141222 |0.999923762 |0.999998334 |0.999999039 | 1
